time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1718111816469435100,241.17443505859376,2.952260971069336,0.9534227848052979,2.5,3.878000020980835,10.69363021850586,180.3299102783203,811.447998046875,77.7159284,13.1684638
1718111817469443800,242.17444384765625,2.953167200088501,0.953860878944397,2.5,3.878000020980835,10.703709602355957,180.82334899902344,811.969970703125,77.7159294,13.1683667
1718111818469628400,243.17462841796876,2.966202735900879,0.9575451016426086,2.5,3.9000000953674316,10.720535278320312,181.689453125,812.412109375,77.7159288,13.1682686
1718111819469337900,244.174337890625,2.9570064544677734,0.9541284441947937,2.5,3.9000000953674316,10.71601676940918,181.91717529296875,812.6217041015625,77.7159267,13.1681712
1718111820468962000,245.17396215820312,2.9681079387664795,0.9565072059631348,2.5,3.9000000953674316,10.706073760986328,180.5019073486328,812.7769775390625,77.7159244,13.1680737
1718111821468949800,246.17394970703126,2.9641270637512207,0.9549989700317383,2.5,3.9000000953674316,10.686054229736328,180.13095092773438,813.1011962890625,77.7159236,13.1679772
1718111822469637000,247.17463720703125,2.96659517288208,0.9553664922714233,2.5,3.9000000953674316,10.666362762451172,180.034912109375,813.365234375,77.7159228,13.1678807
1718111823469552000,248.17455224609375,2.9644033908843994,0.9538604617118835,2.5,3.9000000953674316,10.66283893585205,179.2715301513672,813.6485595703125,77.7159217,13.1677846
1718111824469048800,249.174048828125,2.9655628204345703,0.9535203576087952,2.5,3.9000000953674316,10.650129318237305,179.81292724609375,813.7747802734375,77.7159209,13.1676884
1718111825469789400,250.17478955078124,2.9636647701263428,0.9529865384101868,2.5,3.9000000953674316,10.644493103027344,179.9525146484375,813.8896484375,77.7159203,13.1675925
1718111826469346300,251.17434619140624,2.9750900268554688,0.9562534093856812,2.5,3.9000000953674316,10.64258098602295,181.46519470214844,814.12158203125,77.7159188,13.1674961
1718111827469185500,252.174185546875,2.9697153568267822,0.9527634978294373,2.5,3.9000000953674316,10.629644393920898,181.12045288085938,814.31591796875,77.7159164,13.1674003
1718111828469776000,253.17477587890625,2.969578266143799,0.9532347321510315,2.5,3.878000020980835,10.636016845703125,180.2910919189453,814.379150390625,77.715915,13.1673032
1718111829468966100,254.1739660644531,2.968374490737915,0.9539043307304382,2.5,3.86299991607666,10.637672424316406,180.0769500732422,814.593505859375,77.7159137,13.1672081
1718111830469671000,255.1746708984375,2.966787338256836,0.9541462063789368,2.5,3.86299991607666,10.654884338378906,180.7620391845703,814.834716796875,77.7159118,13.1671131
